No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
744,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,547.05316,440.5945,640.10474
745,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,543.8904,447.82492,646.60376
746,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,590.30975,503.33926,1623.4844
747,,Ag,Ag,47,1.93,1.6,145,10490,5,11,82,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,534.1872,449.986,640.10474
748,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,375.7791,477.13858,646.60376
749,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,343.66553,519.31366,1623.4844
750,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,296.01318,478.55582,640.10474
751,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,287.8992,438.43344,646.60376
752,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,353.91708,493.94772,1623.4844
753,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,278.19583,440.5945,640.10474
754,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,275.03302,447.82492,646.60376
755,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,321.45242,503.33926,1623.4844
756,,Ag,Ag,47,1.93,1.6,145,10490,5,11,83,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,265.32977,449.986,640.10474
757,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
758,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
759,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
760,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
761,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
762,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
763,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
764,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
765,,Ag,Ag,47,1.93,1.6,145,10490,5,11,84,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
766,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
767,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
768,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
769,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
770,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
771,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
772,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
773,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
774,,Ag,Ag,47,1.93,1.6,145,10490,5,11,85,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
775,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
776,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
777,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
778,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
779,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
780,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
781,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
782,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
783,,Ag,Ag,47,1.93,1.6,145,10490,5,11,86,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
784,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
785,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
786,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
787,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
788,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
789,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
790,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
791,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
792,,Ag,Ag,47,1.93,1.6,145,10490,5,11,87,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
793,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
794,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
795,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
796,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
797,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
798,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
799,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
800,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
801,,Ag,Ag,47,1.93,1.6,145,10490,5,11,88,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
802,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
803,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
804,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
805,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
806,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
807,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
808,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
809,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
810,,Ag,Ag,47,1.93,1.6,145,10490,5,11,89,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
811,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
812,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
813,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
814,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
815,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
816,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
817,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
818,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
819,,Ag,Ag,47,1.93,1.6,145,10490,5,11,90,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
820,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
821,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
822,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
823,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
824,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
825,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
826,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
827,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
828,,Ag,Ag,47,1.93,1.6,145,10490,5,11,91,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
829,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,646.60376
830,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1623.4844
831,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,640.10474
832,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,646.60376
833,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1623.4844
834,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,640.10474
835,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,646.60376
836,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1623.4844
837,,Ag,Ag,47,1.93,1.6,145,10490,5,11,92,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,640.10474
838,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
839,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
840,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
841,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
842,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
843,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
844,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
845,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
846,,Ag,Ag,47,1.93,1.6,145,10490,5,11,93,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
847,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
848,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
849,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
850,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
851,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
852,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
853,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
854,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
855,,Ag,Ag,47,1.93,1.6,145,10490,5,11,94,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
856,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
857,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
858,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
859,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
860,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
861,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
862,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
863,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
864,,Ag,Ag,47,1.93,1.6,145,10490,5,11,95,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
865,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
866,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
867,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
868,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
869,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
870,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
871,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
872,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
873,,Ag,Ag,47,1.93,1.6,145,10490,5,11,96,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,253.8309,449.986,581.27045
874,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,361.68668,477.13858,586.3645
875,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,327.64688,519.31366,1560.6189
876,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,281.92075,478.55582,581.27045
877,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,276.40048,438.43344,586.3645
878,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,340.4922,493.94772,1560.6189
879,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,266.69714,440.5945,581.27045
880,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,263.5343,447.82492,586.3645
881,,Ag,Ag,47,1.93,1.6,145,10490,5,11,97,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,308.02753,503.33926,1560.6189
